ID,1_percentage,1_counts,2_percentage,2_counts,3_percentage,3_counts,4_percentage,4_counts,5_percentage,5_counts,6_percentage,6_counts,7_percentage,7_counts,8_percentage,8_counts,9_percentage,9_counts,10_percentage,10_counts,11_percentage,11_counts,12_percentage,12_counts,13_percentage,13_counts,14_percentage,14_counts,15_percentage,15_counts,16_percentage,16_counts,17_percentage,17_counts,18_percentage,18_counts
3_96_172402_11,51.98,118.0,13.22,30.0,3.96,9.0,2.2,5.0,6.17,14.0,0.44,1.0,9.69,22.0,0.0,0.0,0.0,0.0,0.44,1.0,0.0,0.0,0.88,2.0,0.44,1.0,3.96,9.0,0.44,1.0,0.44,1.0,0.44,1.0,0.0,0.0
3_133_178381_50,67.59,732.0,5.08,55.0,1.39,15.0,2.22,24.0,3.42,37.0,0.18,2.0,13.02,141.0,0.18,2.0,0.46,5.0,0.09,1.0,0.18,2.0,0.37,4.0,0.0,0.0,3.69,40.0,0.0,0.0,0.28,3.0,0.09,1.0,0.09,1.0
4_147_180223_26,69.03,78.0,6.19,7.0,0.88,1.0,4.42,5.0,11.5,13.0,0.0,0.0,3.54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,3.0,0.0,0.0,0.0,0.0,0.88,1.0,0.0,0.0
3_134_178651_8,46.05,262.0,5.27,30.0,1.58,9.0,4.39,25.0,5.45,31.0,0.0,0.0,25.13,143.0,0.35,2.0,0.0,0.0,0.0,0.0,0.18,1.0,2.28,13.0,0.0,0.0,5.62,32.0,0.18,1.0,0.53,3.0,0.7,4.0,0.0,0.0
4_78_170209_39_25,61.37,610.0,6.24,62.0,1.51,15.0,3.52,35.0,5.63,56.0,0.3,3.0,13.28,132.0,0.1,1.0,0.0,0.0,0.0,0.0,0.3,3.0,1.31,13.0,0.0,0.0,2.01,20.0,0.0,0.0,0.4,4.0,0.2,2.0,0.1,1.0
3_133_178504_91,63.25,74.0,5.98,7.0,0.85,1.0,0.0,0.0,0.85,1.0,12.82,15.0,0.0,0.0,0.0,0.0,0.85,1.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,8.0,0.0,0.0,0.85,1.0,0.0,0.0,0.0,0.0
1_11_161530_68,45.71,597.0,4.98,65.0,1.07,14.0,3.52,46.0,6.43,84.0,0.23,3.0,23.97,313.0,0.38,5.0,0.0,0.0,0.08,1.0,0.92,12.0,2.22,29.0,0.15,2.0,7.12,93.0,0.08,1.0,0.23,3.0,0.08,1.0,0.0,0.0
4_161_182458_32,47.63,301.0,10.6,67.0,1.27,8.0,1.58,10.0,3.01,19.0,0.32,2.0,26.11,165.0,0.0,0.0,0.32,2.0,0.0,0.0,0.32,2.0,2.37,15.0,0.0,0.0,3.32,21.0,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4_158_182035_122,60.31,193.0,9.38,30.0,4.38,14.0,4.06,13.0,4.38,14.0,0.31,1.0,12.5,40.0,0.94,3.0,0.0,0.0,0.0,0.0,0.63,2.0,0.0,0.0,0.0,0.0,2.81,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_8_160606_16,39.19,243.0,6.77,42.0,0.48,3.0,2.74,17.0,5.32,33.0,0.0,0.0,32.1,199.0,0.0,0.0,0.0,0.0,0.16,1.0,0.48,3.0,0.81,5.0,0.0,0.0,7.26,45.0,0.0,0.0,0.32,2.0,0.32,2.0,0.16,1.0
2_38_164821_3,42.64,287.0,5.35,36.0,2.08,14.0,1.34,9.0,4.9,33.0,0.45,3.0,26.6,179.0,0.45,3.0,0.0,0.0,0.0,0.0,1.63,11.0,1.49,10.0,0.0,0.0,7.73,52.0,0.0,0.0,0.15,1.0,0.15,1.0,0.15,1.0
3_133_178336_35,55.77,493.0,6.67,59.0,1.58,14.0,4.52,40.0,5.66,50.0,0.0,0.0,17.08,151.0,0.23,2.0,0.11,1.0,0.23,2.0,0.68,6.0,0.45,4.0,0.0,0.0,3.85,34.0,0.11,1.0,0.11,1.0,0.23,2.0,0.0,0.0
1_17_162391_28,33.05,273.0,3.51,29.0,0.36,3.0,2.78,23.0,6.17,51.0,0.0,0.0,42.01,347.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,19.0,1.33,11.0,0.0,0.0,6.78,56.0,0.48,4.0,0.12,1.0,0.0,0.0,0.0,0.0
2_31_164239_9,68.03,83.0,3.28,4.0,2.46,3.0,1.64,2.0,0.82,1.0,6.56,8.0,9.02,11.0,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.0,0.0,0.0,1.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_48_165913_3,44.87,175.0,4.62,18.0,0.77,3.0,2.05,8.0,6.41,25.0,5.38,21.0,25.38,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,3.0,1.03,4.0,0.0,0.0,3.59,14.0,0.26,1.0,0.77,3.0,0.0,0.0,0.0,0.0
3_67_168379_7,55.83,225.0,6.7,27.0,2.98,12.0,7.94,32.0,4.47,18.0,0.5,2.0,15.88,64.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25,1.0,1.49,6.0,0.5,2.0,0.74,3.0,0.25,1.0,0.25,1.0
3_70_168838_7,40.34,407.0,6.44,65.0,1.39,14.0,2.58,26.0,6.05,61.0,0.5,5.0,31.71,320.0,0.1,1.0,0.0,0.0,0.4,4.0,0.89,9.0,0.79,8.0,0.0,0.0,5.75,58.0,0.1,1.0,0.79,8.0,0.3,3.0,0.0,0.0
2_20_163111_88,38.74,301.0,2.83,22.0,0.64,5.0,2.96,23.0,1.67,13.0,8.24,64.0,26.13,203.0,7.85,61.0,0.0,0.0,0.64,5.0,1.03,8.0,1.42,11.0,0.13,1.0,2.57,20.0,0.13,1.0,0.39,3.0,0.26,2.0,0.13,1.0
4_158_181897_76,67.58,223.0,5.45,18.0,1.21,4.0,6.97,23.0,3.33,11.0,0.0,0.0,8.18,27.0,0.3,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.61,2.0,0.0,0.0,1.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_161_182407_15,42.43,185.0,11.7,51.0,0.92,4.0,2.06,9.0,6.42,28.0,0.23,1.0,23.17,101.0,0.23,1.0,0.0,0.0,0.0,0.0,0.92,4.0,1.83,8.0,0.0,0.0,7.11,31.0,0.0,0.0,0.23,1.0,0.46,2.0,0.0,0.0
4_140_179395_9,63.11,154.0,6.56,16.0,3.28,8.0,5.33,13.0,3.28,8.0,0.0,0.0,11.07,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.0,0.0,0.0,1.23,3.0,0.0,0.0,0.82,2.0,0.41,1.0,0.0,0.0
3_67_168535_59,51.21,233.0,6.15,28.0,1.54,7.0,3.74,17.0,7.25,33.0,0.0,0.0,20.0,91.0,0.22,1.0,0.0,0.0,0.0,0.0,0.22,1.0,1.1,5.0,0.0,0.0,5.49,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_17_162403_32,35.41,449.0,4.81,61.0,0.71,9.0,2.21,28.0,6.31,80.0,0.16,2.0,38.96,494.0,0.16,2.0,0.0,0.0,0.0,0.0,0.24,3.0,1.74,22.0,0.0,0.0,6.62,84.0,0.32,4.0,0.32,4.0,0.16,2.0,0.0,0.0
4_150_180646_61,78.87,56.0,8.45,6.0,1.41,1.0,2.82,2.0,5.63,4.0,0.0,0.0,1.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_107_174115_67,59.5,213.0,6.98,25.0,1.68,6.0,3.35,12.0,2.51,9.0,0.0,0.0,16.2,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3.0,0.84,3.0,0.0,0.0,3.91,14.0,0.0,0.0,0.56,2.0,0.56,2.0,0.0,0.0
4_136_178966_28,32.08,273.0,4.7,40.0,1.06,9.0,2.82,24.0,6.82,58.0,0.35,3.0,42.54,362.0,0.35,3.0,0.0,0.0,0.12,1.0,0.82,7.0,1.76,15.0,0.0,0.0,4.58,39.0,0.0,0.0,0.47,4.0,0.12,1.0,0.0,0.0
4_141_179515_35,64.42,105.0,7.36,12.0,1.84,3.0,3.07,5.0,0.0,0.0,0.0,0.0,14.11,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.0,0.0,0.0,0.61,1.0,3.07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.0
4_80_170527_18,60.73,116.0,13.09,25.0,1.05,2.0,6.28,12.0,3.66,7.0,0.0,0.0,8.9,17.0,0.0,0.0,0.0,0.0,1.05,2.0,0.0,0.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,0.0,0.0
2_51_166846_209,41.51,428.0,3.78,39.0,2.33,24.0,2.33,24.0,9.12,94.0,0.48,5.0,25.41,262.0,0.0,0.0,0.1,1.0,0.29,3.0,1.36,14.0,2.91,30.0,0.0,0.0,6.6,68.0,0.1,1.0,0.19,2.0,0.29,3.0,0.1,1.0
101_198_183556_15,84.58,532.0,9.54,60.0,1.43,9.0,0.95,6.0,1.11,7.0,0.0,0.0,1.27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_105_173782_65,79.64,133.0,3.59,6.0,0.0,0.0,0.6,1.0,0.6,1.0,0.0,0.0,7.78,13.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_98_172867_31,66.85,601.0,5.45,49.0,2.45,22.0,2.56,23.0,7.9,71.0,0.0,0.0,8.23,74.0,0.33,3.0,0.0,0.0,0.0,0.0,0.22,2.0,0.56,5.0,0.0,0.0,1.67,15.0,0.0,0.0,0.11,1.0,0.22,2.0,0.11,1.0
3_71_169210_31,76.8,96.0,8.0,10.0,0.8,1.0,0.8,1.0,3.2,4.0,0.0,0.0,5.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_51_166462_81,34.71,327.0,3.08,29.0,2.65,25.0,2.55,24.0,4.78,45.0,1.06,10.0,37.47,353.0,0.0,0.0,0.0,0.0,0.21,2.0,0.53,5.0,1.49,14.0,0.11,1.0,8.17,77.0,0.42,4.0,0.64,6.0,0.32,3.0,0.0,0.0
4_83_170851_26,55.56,85.0,11.11,17.0,4.58,7.0,2.61,4.0,5.23,8.0,0.0,0.0,9.15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,2.0,0.65,1.0,0.0,0.0,6.54,10.0,0.0,0.0,0.65,1.0,0.65,1.0,0.0,0.0
3_121_176065_50,43.7,52.0,4.2,5.0,4.2,5.0,8.4,10.0,11.76,14.0,0.0,0.0,12.61,15.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,0.84,1.0,0.0,0.0,5.04,6.0,0.0,0.0,2.52,3.0,0.0,0.0,0.0,0.0
4_157_181633_30,51.47,193.0,32.27,121.0,4.53,17.0,1.87,7.0,2.93,11.0,0.27,1.0,3.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.0,0.0,0.0,0.0,0.0,1.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_96_172453_28,59.9,118.0,8.12,16.0,0.51,1.0,4.57,9.0,3.05,6.0,0.0,0.0,13.71,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3.0,0.0,0.0,3.55,7.0,0.0,0.0,0.51,1.0,0.51,1.0,0.0,0.0
1_17_162481_58,30.78,261.0,4.95,42.0,1.65,14.0,2.0,17.0,6.84,58.0,0.12,1.0,39.39,334.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,15.0,1.77,15.0,0.0,0.0,8.14,69.0,0.24,2.0,0.24,2.0,0.35,3.0,0.0,0.0
4_140_179410_14,62.03,98.0,9.49,15.0,1.27,2.0,2.53,4.0,1.9,3.0,0.0,0.0,14.56,23.0,0.0,0.0,0.0,0.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.0,0.0,0.0,0.63,1.0,0.0,0.0,0.0,0.0
3_71_169144_9,35.54,440.0,5.74,71.0,2.18,27.0,3.63,45.0,6.46,80.0,0.0,0.0,36.19,448.0,0.0,0.0,0.16,2.0,0.16,2.0,1.37,17.0,0.89,11.0,0.0,0.0,5.01,62.0,0.08,1.0,0.08,1.0,0.24,3.0,0.0,0.0
4_159_182314_21,80.72,67.0,1.2,1.0,2.41,2.0,8.43,7.0,0.0,0.0,0.0,0.0,2.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.0,2.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_106_173878_25,55.1,81.0,13.61,20.0,1.36,2.0,9.52,14.0,4.08,6.0,0.0,0.0,10.88,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.0
3_126_176872_12,34.51,370.0,7.28,78.0,1.31,14.0,2.8,30.0,8.96,96.0,0.28,3.0,32.93,353.0,0.19,2.0,0.0,0.0,0.19,2.0,1.59,17.0,1.21,13.0,0.0,0.0,5.41,58.0,0.28,3.0,0.19,2.0,0.47,5.0,0.0,0.0
2_51_166426_69,31.23,371.0,5.56,66.0,1.35,16.0,1.68,20.0,8.0,95.0,0.59,7.0,39.48,469.0,0.17,2.0,0.0,0.0,0.08,1.0,1.52,18.0,2.1,25.0,0.0,0.0,5.22,62.0,0.42,5.0,0.08,1.0,0.42,5.0,0.0,0.0
4_138_179182_4,33.73,257.0,3.54,27.0,2.1,16.0,1.44,11.0,9.19,70.0,0.26,2.0,36.88,281.0,0.0,0.0,0.0,0.0,0.52,4.0,1.18,9.0,1.84,14.0,0.13,1.0,6.56,50.0,0.13,1.0,0.79,6.0,0.26,2.0,0.0,0.0
4_106_173815_4,54.93,78.0,12.68,18.0,1.41,2.0,7.04,10.0,2.82,4.0,0.0,0.0,14.08,20.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,1.41,2.0,0.0,0.0,1.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_92_171745_29,39.67,334.0,5.11,43.0,1.19,10.0,2.49,21.0,6.29,53.0,0.12,1.0,33.61,283.0,0.36,3.0,0.12,1.0,0.59,5.0,0.95,8.0,2.26,19.0,0.0,0.0,4.51,38.0,0.36,3.0,0.24,2.0,0.48,4.0,0.0,0.0
2_20_162934_29,56.75,391.0,1.6,11.0,1.31,9.0,2.32,16.0,1.89,13.0,7.84,54.0,16.98,117.0,1.6,11.0,0.0,0.0,0.0,0.0,0.73,5.0,1.02,7.0,0.29,2.0,3.92,27.0,0.15,1.0,0.44,3.0,0.15,1.0,0.0,0.0
2_59_167413_11,49.65,428.0,4.18,36.0,1.86,16.0,2.44,21.0,6.03,52.0,0.23,2.0,21.0,181.0,0.12,1.0,0.12,1.0,0.0,0.0,1.04,9.0,0.81,7.0,0.0,0.0,7.77,67.0,0.12,1.0,0.81,7.0,0.35,3.0,0.0,0.0
1_15_162145_29,22.99,137.0,4.7,28.0,0.67,4.0,1.17,7.0,5.2,31.0,0.0,0.0,51.34,306.0,0.17,1.0,0.0,0.0,0.17,1.0,2.85,17.0,0.84,5.0,0.17,1.0,7.21,43.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2_45_165820_42,57.18,394.0,6.68,46.0,3.05,21.0,1.89,13.0,3.19,22.0,0.29,2.0,16.84,116.0,0.15,1.0,0.0,0.0,0.0,0.0,0.15,1.0,1.74,12.0,0.29,2.0,3.34,23.0,0.29,2.0,0.15,1.0,0.44,3.0,0.0,0.0
2_22_163318_24,58.16,442.0,4.61,35.0,2.76,21.0,2.24,17.0,8.16,62.0,0.66,5.0,13.95,106.0,0.13,1.0,0.0,0.0,0.13,1.0,0.39,3.0,0.79,6.0,0.13,1.0,3.42,26.0,0.0,0.0,0.39,3.0,0.0,0.0,0.0,0.0
4_78_170251_53_1,54.53,295.0,9.06,49.0,1.48,8.0,5.36,29.0,4.44,24.0,0.55,3.0,15.34,83.0,0.18,1.0,0.18,1.0,0.18,1.0,0.18,1.0,0.92,5.0,0.0,0.0,2.96,16.0,0.0,0.0,0.37,2.0,0.18,1.0,0.0,0.0
3_123_176314_10,50.0,14.0,28.57,8.0,3.57,1.0,0.0,0.0,7.14,2.0,0.0,0.0,3.57,1.0,3.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_67_168565_69,66.8,167.0,6.8,17.0,1.2,3.0,1.6,4.0,1.6,4.0,0.0,0.0,13.2,33.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.8,2.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0
2_20_162976_43,53.17,302.0,3.35,19.0,1.58,9.0,2.64,15.0,1.76,10.0,8.98,51.0,18.49,105.0,1.76,10.0,0.18,1.0,0.0,0.0,0.53,3.0,1.58,9.0,0.18,1.0,2.99,17.0,0.18,1.0,0.35,2.0,0.53,3.0,0.0,0.0
3_110_174436_8,69.37,77.0,5.41,6.0,0.9,1.0,0.9,1.0,6.31,7.0,0.0,0.0,11.71,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_99_172945_2,45.36,83.0,15.85,29.0,2.19,4.0,3.83,7.0,4.37,8.0,0.55,1.0,21.31,39.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,5.0,0.0,0.0,1.09,2.0,0.0,0.0,0.0,0.0
1_11_161626_100,49.87,378.0,7.26,55.0,1.58,12.0,5.01,38.0,4.62,35.0,0.13,1.0,20.71,157.0,0.4,3.0,0.0,0.0,0.13,1.0,0.4,3.0,0.92,7.0,0.13,1.0,4.62,35.0,0.13,1.0,0.26,2.0,0.26,2.0,0.0,0.0
4_158_181753_28,54.66,258.0,9.53,45.0,1.69,8.0,6.57,31.0,5.08,24.0,0.0,0.0,13.35,63.0,0.64,3.0,0.21,1.0,0.21,1.0,0.21,1.0,0.42,2.0,0.0,0.0,4.66,22.0,0.0,0.0,0.21,1.0,0.42,2.0,0.0,0.0
4_141_179665_85,67.47,112.0,10.24,17.0,4.22,7.0,3.01,5.0,0.0,0.0,0.0,0.0,2.41,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,6.0,0.0,0.0,3.61,6.0,0.0,0.0,0.6,1.0,0.6,1.0,0.0,0.0
3_126_177217_127,55.56,35.0,14.29,9.0,1.59,1.0,9.52,6.0,0.0,0.0,0.0,0.0,9.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_64_168151_34,58.82,70.0,8.4,10.0,0.0,0.0,1.68,2.0,3.36,4.0,0.0,0.0,15.97,19.0,0.0,0.0,0.0,0.0,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,9.0,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4_156_181528_53,75.0,42.0,10.71,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,3.0,0.0,0.0,1.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.0,0.0,0.0,0.0,0.0
4_83_170806_11,67.21,41.0,4.92,3.0,1.64,1.0,0.0,0.0,3.28,2.0,0.0,0.0,11.48,7.0,0.0,0.0,0.0,0.0,1.64,1.0,3.28,2.0,0.0,0.0,0.0,0.0,3.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_113_174778_6,34.08,167.0,9.59,47.0,0.82,4.0,2.65,13.0,6.33,31.0,0.0,0.0,36.53,179.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,9.0,0.82,4.0,0.0,0.0,4.08,20.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0
4_80_170617_48,57.94,602.0,5.49,57.0,1.25,13.0,3.85,40.0,3.46,36.0,0.19,2.0,18.48,192.0,0.19,2.0,0.0,0.0,0.1,1.0,0.48,5.0,1.06,11.0,0.0,0.0,3.85,40.0,0.38,4.0,0.1,1.0,0.29,3.0,0.19,2.0
1_9_161083_116,34.09,271.0,4.65,37.0,1.01,8.0,1.51,12.0,5.28,42.0,0.13,1.0,39.87,317.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,8.0,1.64,13.0,0.0,0.0,7.17,57.0,0.63,5.0,0.63,5.0,0.5,4.0,0.0,0.0
4_163_182761_27,90.91,90.0,8.08,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_21_163177_8,34.12,101.0,0.68,2.0,0.68,2.0,0.0,0.0,0.34,1.0,58.11,172.0,4.05,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_76_169897_34,55.64,74.0,8.27,11.0,1.5,2.0,3.76,5.0,5.26,7.0,0.0,0.0,12.03,16.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,9.02,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_51_166222_1,53.21,456.0,6.42,55.0,1.98,17.0,1.98,17.0,5.6,48.0,0.47,4.0,18.79,161.0,0.12,1.0,0.23,2.0,0.12,1.0,0.93,8.0,0.82,7.0,0.0,0.0,4.55,39.0,0.0,0.0,0.12,1.0,0.12,1.0,0.0,0.0
2_20_162982_45,48.21,242.0,6.18,31.0,0.6,3.0,2.39,12.0,3.59,18.0,2.99,15.0,23.51,118.0,2.79,14.0,0.0,0.0,0.2,1.0,0.6,3.0,1.0,5.0,0.2,1.0,4.38,22.0,0.2,1.0,0.2,1.0,0.4,2.0,0.0,0.0
4_79_170416_30,53.6,201.0,5.07,19.0,1.33,5.0,2.67,10.0,10.93,41.0,0.0,0.0,17.6,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.0,0.27,1.0,0.0,0.0,3.2,12.0,0.0,0.0,0.53,2.0,0.0,0.0,0.0,0.0
1_9_160774_13,29.83,244.0,3.3,27.0,1.22,10.0,1.22,10.0,5.87,48.0,0.12,1.0,46.82,383.0,0.12,1.0,0.0,0.0,0.12,1.0,2.08,17.0,1.83,15.0,0.0,0.0,5.01,41.0,0.12,1.0,0.37,3.0,0.49,4.0,0.0,0.0
4_141_179422_4,57.45,54.0,11.7,11.0,6.38,6.0,1.06,1.0,8.51,8.0,0.0,0.0,5.32,5.0,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.0,0.0,0.0,0.0,0.0,1.06,1.0,0.0,0.0
1_10_161281_40,49.15,173.0,8.81,31.0,1.14,4.0,3.98,14.0,4.55,16.0,0.57,2.0,22.16,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,3.0,0.85,3.0,0.0,0.0,2.84,10.0,0.0,0.0,0.57,2.0,0.85,3.0,0.0,0.0
4_158_181909_80,69.67,85.0,7.38,9.0,0.82,1.0,4.1,5.0,2.46,3.0,0.82,1.0,8.2,10.0,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.0,0.0,0.0
2_51_166456_79,58.86,538.0,5.58,51.0,3.28,30.0,2.63,24.0,5.03,46.0,0.55,5.0,13.79,126.0,0.11,1.0,0.0,0.0,0.11,1.0,0.11,1.0,1.75,16.0,0.0,0.0,4.92,45.0,0.0,0.0,0.33,3.0,0.33,3.0,0.0,0.0
4_158_182014_115,72.43,218.0,9.3,28.0,1.66,5.0,2.66,8.0,1.99,6.0,0.0,0.0,2.99,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.66,2.0,0.0,0.0,2.66,8.0,0.0,0.0,0.0,0.0,0.66,2.0,0.33,1.0
4_104_173551_29,73.91,170.0,11.74,27.0,0.87,2.0,1.3,3.0,0.0,0.0,0.0,0.0,7.83,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.0,0.0,0.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_126_177148_104,55.56,15.0,11.11,3.0,0.0,0.0,0.0,0.0,11.11,3.0,0.0,0.0,7.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_158_181702_11,43.77,239.0,13.19,72.0,1.83,10.0,3.66,20.0,4.58,25.0,0.0,0.0,21.98,120.0,0.18,1.0,0.0,0.0,0.0,0.0,0.73,4.0,1.1,6.0,0.0,0.0,5.49,30.0,0.18,1.0,0.37,2.0,0.37,2.0,0.18,1.0
4_88_171256_9,61.64,135.0,12.33,27.0,0.46,1.0,2.74,6.0,1.83,4.0,0.0,0.0,14.61,32.0,0.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.0,0.0,0.0,0.46,1.0,0.0,0.0,0.0,0.0
4_165_183073_41,84.42,65.0,10.39,8.0,1.3,1.0,2.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_127_177226_1,65.15,172.0,0.76,2.0,0.0,0.0,0.38,1.0,0.0,0.0,0.0,0.0,2.65,7.0,8.33,22.0,22.35,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.0
3_125_176749_8,47.65,203.0,7.28,31.0,0.7,3.0,2.58,11.0,5.4,23.0,0.23,1.0,24.41,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,2.0,2.58,11.0,0.0,0.0,6.34,27.0,0.0,0.0,0.23,1.0,0.0,0.0,0.0,0.0
2_28_163987_39,65.05,201.0,9.06,28.0,1.29,4.0,0.97,3.0,3.88,12.0,0.32,1.0,13.27,41.0,0.0,0.0,0.0,0.0,0.65,2.0,0.32,1.0,1.29,4.0,0.0,0.0,0.32,1.0,0.32,1.0,0.32,1.0,0.65,2.0,0.65,2.0
3_113_174832_24,71.62,106.0,4.73,7.0,1.35,2.0,1.35,2.0,5.41,8.0,0.0,0.0,10.14,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
